STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Djibouti,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,3762.2819610399015,3978.346670925536,4263.962888904554,4431.565885561759,4676.71336058903,5083.110770301825,5398.000367739843,5527.001852298884,5960.108073968246,6621.330382204093,7225.838795724898,7810.278690667918
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,East Asia & Pacific (IDA & IBRD),"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1484.2470030289967,1627.9321027273852,1809.994455476674,2017.7446094552558,2241.3927573302544,2475.404277238532,2707.9371180545922,2903.931339870464,2927.7649009300826,3109.5616288312144,3381.171666588982,3646.238019736973,3953.0341021050963,4339.005151180681,4804.698505637818,5380.470311132736,6072.760319893423,6910.960837885437,7563.652390689924,8113.886257774597,8929.221309988636,9782.71988915979,10641.975888900095,11304.520525012225,11887.055616104599,12283.974340701077,12885.893119167133,13640.200641611196,14752.27035998717,15858.860980663883,16192.999775983544,18167.529889649828,20149.68832889084,21910.110755406662,23509.724165115393
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Middle income,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2476.7950449423884,2595.4918152964574,2712.8262117773043,2832.3776860228086,2966.1249187027597,3119.22381123937,3316.402235609629,3492.7979593931145,3531.113191408247,3666.0877478406874,3901.8866389092095,4082.0858227355166,4282.201968082892,4557.785692716423,4974.533805813154,5422.83273200011,5974.420435712042,6576.818659919935,7009.869609125133,7261.833805620972,7837.472483252198,8397.105212635644,8912.691033380086,9334.896693508266,9661.999105987376,9812.255081998266,10188.462130150818,10723.679421576706,11412.432253625633,12046.774735137755,12068.180781930816,13466.48887536581,14990.872624072541,16203.72738863764,17212.468059470226
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Barbados,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11687.166145330288,11575.791302205831,11127.262614641579,11447.924570878582,11900.433067810387,12374.82878528289,13090.234726818488,13941.419080575777,14621.292777772203,14873.231307831202,15914.084757068069,15865.586355858479,16133.079288194922,16706.53248537743,17298.892258221218,18449.81088532342,20076.485130396835,20949.364913845602,21375.900765902534,20323.636702271153,20032.581857083795,20316.292535684563,19605.016924807056,19032.46540713729,18594.900182833506,19185.518640792416,19175.570190422048,18436.805080318638,19777.059323466183,19971.11856987172,16555.362214523506,17682.73145374831,22193.248712578938,23660.404751292856,24822.534330990835
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Solomon Islands,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1266.2774400337337,1345.8106894134232,1505.1905876506485,1555.5374391734615,1667.636999991025,1820.4979405937106,1830.0360116162403,1792.6771775644784,1785.4229036606148,1754.0562959081892,1502.8877696722645,1387.1958686127098,1343.739163568673,1433.0952020912316,1556.469749138369,1693.1919351482827,1786.1396290007344,1868.755072145781,1989.0135920954046,2021.4631508686912,2182.216038588367,2306.2812795062914,2320.4534614688405,2394.4678808364606,2377.383970158153,2353.782352836808,2421.1899111894345,2454.0467191424336,2493.976757375513,2512.013879734477,2405.315093647036,2449.870098214515,2496.2273457783076,2596.5636425280313,2674.893113398307
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1196.933725135887,1229.057387397625,1297.6214127827188,1363.6353247777563,1452.1914971408653,1558.5097653664898,1666.8879019400465,1732.3616878371722,1821.5909598353853,1962.8345596915376,2050.007051560799,2153.167612337437,2229.4217389397354,2403.2961256675267,2612.051813939857,2856.176194582532,3129.7198076410014,3407.9631344202635,3543.8873217504693,3779.974474773694,4084.5580716955983,4336.461597347154,4712.832823432234,4923.133671433008,5117.573776373652,5353.196952980793,5729.000629108738,6077.776225697878,6648.987493049481,7088.516622333028,6969.472124202548,8015.356744628112,9129.601732831716,10176.35476358226,10973.710171580447
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Ecuador,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4631.553258362399,4886.947808398092,4997.643632767199,5112.218770573567,5339.397261946339,5469.148435373125,5559.978152954782,5792.649691387774,5940.441975353636,5637.916932636292,5728.2524985713335,5998.875086486115,6281.5221515110825,6475.06597343736,6980.091263563623,7457.465536065642,7884.516935944961,8112.448244736613,8662.607362820745,8662.106726909788,8968.940408389426,9768.692010804043,10244.517781618393,11295.612780441888,11835.609127653775,10877.750746138814,10881.48907067323,11793.4797426944,12186.884608438773,12543.014824392461,11526.801300927762,13507.444563837455,15198.07255544725,15918.516294877287,15840.266856741184
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,United Arab Emirates,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,88455.07843046453,87250.18076911774,87509.0434921899,86330.19942463381,89958.9595580333,93702.36675110985,94619.5987985934,96008.87259901047,90229.30839265544,87657.94951664783,92899.36749857958,90370.25411837507,88466.5816176093,92635.92269018033,98661.43705626366,101301.41233916288,106814.05364035604,100813.18822892876,94628.26666075375,84780.32097065166,85120.19746877524,89665.40189219857,89198.01190170248,87526.32547970614,87477.73419635143,73986.0636395945,69986.98356758872,70281.88895042108,77446.2269929923,79816.30109044063,66790.68226647544,68580.14854234828,75071.65863003506,77955.29517608786,79228.73880127602
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Singapore,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23815.15972647134,25530.366698224418,27021.840881850974,30062.1391659164,33057.53769850569,35090.068748830934,36872.70358489376,39286.43216017254,37559.612163898724,39948.78013310112,43781.26914968095,43109.064194015664,45083.252990457266,48778.29833012439,54383.80623322186,58821.693465090095,64060.56860424245,68804.9832153264,67735.34808520187,66212.962556152,75400.55579841774,80052.39149826506,82107.72708920916,83088.31854116582,84555.24461008265,87156.18738331502,89901.81591650358,95744.18216009572,103963.36329269045,105335.29197411086,101518.3179844398,132617.3540208764,143094.94989695883,143786.13629301317,150689.30162582558
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,West Bank and Gaza,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,2201.1082421133624,2301.8010746146138,2268.5194698196165,2530.239160667713,2851.6330984658534,3052.4565576974574,2782.5138848236115,2515.1545293821655,2178.8630647883638,2469.3798039462517,3013.7394194689277,3371.9024803340176,3354.4284658708107,3485.6127182597684,3713.1321585764986,3950.2797834605485,4120.86066344952,4494.7313227255,5214.648653991273,5287.84746119629,5381.6369098747455,5769.982366332032,6062.232748445774,6106.645740371221,6215.816473173963,6508.448350803184,5956.2862006481855,5663.121607435843,6163.248978376131,5950.020061843931,4371.111358572647
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Brazil,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6687.9229483876825,6866.630380597281,6869.410005510488,7259.988856834762,7727.245417389038,8096.911491946862,8300.634141545428,8601.609030574651,8598.805692225958,8634.60784577029,9091.768513492714,9303.645292086658,9616.594854862677,9801.962124550504,10525.711378245376,11081.247473573596,11750.531243766773,12672.505115807793,13445.245469844209,13390.68313132855,14451.71583881094,15211.792039004698,15198.086330970971,15722.333524370084,15827.308162574876,14821.438317518334,14309.20614883423,14559.048889788395,15463.742639374306,16069.838015161049,16101.618306295422,18075.706004875676,19876.85335313965,21175.61869882142,22338.476564063538
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Bosnia and Herzegovina,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1042.7670412570196,975.1325641020389,982.4569403019342,1066.9888642677502,1269.2975304952972,1506.828924774436,2268.562898656929,3041.0419840147165,3523.831731342243,3875.165325434954,4147.920099533184,4306.652432383521,4664.6698900571755,4917.242135322781,5407.427795628957,5955.829449809714,6869.026193262106,7686.128705745716,8586.76034539604,8698.135068495807,9085.742942058358,9761.476244472718,10121.190528887664,10808.271568285347,11167.83794947764,11845.452295817246,12899.39622629745,13627.094483174857,14858.559046990926,16428.813658010735,16369.93531978359,18286.73733242331,21651.295237486163,23376.222747714073,25043.088639612695
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Mauritius,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5009.879721085997,5350.955167245097,5753.132221217557,6115.870619475186,6414.381866231172,6771.191013238986,7206.363778830479,7651.1596593108,8121.10590527723,8344.310584392872,9143.007373279204,9585.804730318097,9823.539964053154,10534.55725303612,11215.700278435785,11703.476524445143,12592.521894660826,13612.251298953302,14569.153120772835,15104.808154874589,15919.662276252464,16883.565820961012,17259.401801135704,18435.20318586524,19294.468282955546,20269.523509561048,21951.83074331106,22897.970092210224,23415.523758911804,24374.781828656625,21621.597122515755,23010.201382690524,26874.489992759285,29560.713723007873,31839.759753552396
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Mongolia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3479.2873451754363,3183.184778540266,2951.023620065742,2928.837994103397,3021.3609426520648,3228.9736976925938,3310.1608704122173,3449.2343597121953,3554.7688673121843,3663.727112339422,3739.696668510506,3888.855285813322,4083.3842216606704,4399.365379250135,4941.826636942621,5406.1434198027755,5977.196887299506,6678.054743576368,7296.580736716222,7119.394242118838,7531.625574426475,8861.820528693042,10151.721799816532,10442.385050449348,10900.23051978575,10458.302724052422,10511.383106314077,11096.03756042385,12317.482427769468,13604.97894319405,13693.179806942995,14792.250908642214,16401.989475153066,18004.85120583547,19144.72613684978
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Hungary,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9169.126840654451,8352.411370957294,8284.227026400886,8441.353066601716,8887.84236113025,9222.185382425965,9387.575954346352,9846.434416384107,10415.29058865773,10892.485610446836,11871.671205369874,13222.729861262362,14532.30751820878,15459.963065117228,16250.6523854316,17091.276131819348,18361.99638715367,19089.293698815225,20708.7615120316,20691.448522448576,21690.986647773836,22992.218465758368,23205.310668404007,24591.63805030551,25796.210095925562,26937.732081886443,28178.945036691865,29728.01215688012,32258.25778925114,35627.231552085825,35583.58556756367,38887.190952715355,44365.91081283429,46592.385607007345,48552.47080925294
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Togo,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1110.1691828998664,1107.3354550998233,1057.1607409326602,924.5628409950276,1081.8016950364483,1140.3996474963292,1217.7762645516416,1372.7483118819518,1318.3369229197403,1331.9871933434893,1314.7373964269257,1320.1361690895562,1357.009817023901,1439.851783314147,1427.002284395467,1367.510662898468,1407.0682559629497,1387.2006173399059,1429.3063649293063,1474.183389934817,1537.0536965859349,1615.9814643698462,1645.3129039742403,1715.3607384866543,1803.1481102213531,1879.6683551724268,1932.9261427386857,1985.5262212940645,2067.0664295966026,2214.69915550677,2384.0664545182667,2638.8109526796325,2935.013673207869,3154.43329348299,3365.458090073059
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Guinea-Bissau,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,824.1022506198022,876.5441839307076,880.0865645361002,889.9892433975492,909.4865844652746,945.246706228473,1052.0518795894911,1118.233559770663,860.7900087060648,1000.6056871334446,1013.9734918333053,1063.5722830852947,1095.2230583348758,1088.7426567531948,1105.3432284144076,1186.626313547368,1225.9182457679224,1259.6056068922028,1308.5355669971666,1314.9707866195547,1369.6891706612082,1471.7627987907167,1401.8499404414817,1415.8251193537858,1455.9081366519285,1729.9426031012326,1824.373097707099,2081.81287227685,2057.9696912914574,2247.3130373918475,2339.7932696782145,2522.767643025207,2788.837739379542,2989.6723598047697,3119.371570474374
