STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,United Arab Emirates,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,203337.62492974402,196742.53632536682,186816.69025858908,187760.30359390416,188667.05625643468,185562.87102571898,184645.34347904354,170478.1745245873,161673.04155741291,165434.25562483427,155353.0341437676,147791.77083617027,149981.80232280918,153638.70761392775,151251.65968961958,152886.71628117567,139899.2228707852,128889.936022882,115601.47328043454,114465.41200997026,117463.75271122156,117576.27744578177,117888.12264958743,117108.96679445494,118081.8165776347,117879.42278314242,113429.30347990627,112814.71414388806,112569.2058414268,106218.55532340333,110017.47044233365,111830.23984134303,110778.15085751796,109254.59583613754
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Mozambique,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1267.899929932922,1150.461179013066,1232.542164141641,1222.381492669163,1170.5262820990786,1250.4415368549742,1358.6034354161354,1459.9237291906068,1592.1791312444916,1568.692392921709,1727.2517199410627,1848.4566802527227,1930.9656627447075,2057.824263164673,2153.7736028224285,2327.82586814083,2465.7291719492946,2593.08481132604,2704.0888214322918,2837.2022426364074,2983.407299173344,3156.012850040526,3293.9285187107002,3471.7940214360688,3648.2334903841074,3704.4269125080136,3686.5807176056214,3699.4679282553943,3672.143540133458,3558.7501149822456,3535.582249391755,3517.063722747918,3592.4734362006425,3549.6615415339134
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Brunei Darussalam,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,284932.7565959578,266913.13400001783,256342.5888303121,250193.64398934878,245076.51411157547,236774.41682061052,243716.77807517775,220359.50043509624,222405.4988984285,222614.8393129148,218690.70122492153,221214.37309379637,223294.4638162329,218221.03850124413,213385.60863193258,217363.0982559973,205743.69338793942,195165.71681123137,188808.00976056667,190585.28941411886,193952.31159648724,192373.72420854305,185612.05663762472,178557.02291165176,176841.43351371604,171581.1959947344,172848.90196445337,165771.58977666337,169846.44786451122,172701.76470213596,163716.8187608282,159454.94696047794,159908.13171428634,165178.30832160538
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Eastern & Southern Africa,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9481.218989622961,8988.367222662853,8638.032294210865,8524.998192186878,8639.544774449436,8899.576568705646,9032.526494423582,8965.967351274276,8951.963341057815,8969.062708445317,9030.703159084253,9107.789052530834,9105.974772747664,9348.055743147157,9644.635710353616,10027.885899628869,10441.795435958174,10642.495042964696,10521.661555594423,10927.487312269317,11012.799280302464,11008.015707961957,11126.499358256922,11379.470268136258,11444.08772414518,11472.556242291188,11562.68328833349,11585.557707247359,11549.485861979036,11216.099721415188,11342.54580962945,11322.88515330949,11182.563039932182,11267.563659323683
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Early-demographic dividend,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,15425.74036296648,15655.386010076762,15879.794954392808,16033.111679610474,16185.561067721887,16634.257283065526,16893.450796508678,16803.266520737063,16846.216923299064,17127.638942317506,17088.89141295951,17220.805275337647,17748.678607721617,18424.295604624665,19148.718587796182,19996.73143501709,20804.55500482418,21273.110238861715,21396.45604603905,22417.703611849574,23180.958085121125,23770.045425671593,24381.437240074232,25117.19473882216,25950.409895408477,26818.292010675334,27701.441721626194,28431.804467498016,28625.722778219475,28022.526493780333,29030.065477750722,29507.232289225256,30175.9018116865,30741.56074995832
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,IBRD only,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14388.899868352339,14125.140852522172,14240.617885334423,14300.909319998125,14601.471477587073,15078.435390210967,15531.031559993364,15586.374378939268,15914.559188055788,16560.982726862694,16934.027131815074,17461.12202472197,18209.787801929895,19227.317304722004,20210.602272915414,21523.304876838654,23028.5387184899,24073.39493549809,24424.230682680995,25959.68677852626,27183.395293579615,28289.86952969596,29429.643777261444,30461.27034624733,31438.92745498418,32619.263617647975,34005.63916655355,35302.27187650551,36292.84853960348,36539.31733639226,37986.51780655767,38699.698477366765,39825.4927121325,41100.087445286365
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Samoa,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11920.236598741147,11775.014536998971,12119.593084291399,11637.659944856425,12352.708470355548,13208.793298802222,13211.219005940597,13459.741192878208,13724.940921857518,14425.192738788535,15528.710603226502,16330.453547867506,17064.831062041085,17488.139299640356,18591.528358406187,18880.96078826932,18807.667720112524,19330.42642208493,19043.44197898017,20110.535900233273,20774.486841737405,20384.715897878403,20173.172147794805,20112.1968119369,20804.231959444685,22451.53827106368,22707.977693960427,23068.209661682842,24750.764308016616,24973.783828941785,24391.718289808647,25371.384173610415,29288.281191634924,30672.26294149728
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Chad,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4722.055604743933,4876.095397889399,4051.546828806432,4440.232529831859,4310.640305138665,4233.001698814576,4382.270867480906,4581.461095754276,4434.269628802362,4290.8447013091945,4686.141209942541,4956.414011787091,5484.999313937478,7014.0298001236415,7943.822253404233,7691.775507869826,7823.7139990713,7852.748896920235,7527.284245312736,8339.759922950809,8480.20293496169,8993.506491021692,8987.949658413509,8906.247168807275,8995.072955221878,8433.798177376788,8085.4498519950075,8317.911282016106,8468.133226666714,8276.492456166341,7958.389434542028,7771.093456058433,7637.429095028443,7502.807215991928
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Uruguay,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37006.57310708443,39542.56056143493,40718.720257154586,42561.42126558411,41372.13315834655,43542.223151752856,46458.57396195352,46908.60180361002,47454.099187503336,47163.28689928746,45408.48760203576,43686.84397204843,44553.07426048679,44375.66488020646,46970.91785928995,46157.66927980476,46782.26040783064,48980.90235442597,50029.07271303091,53643.33094343078,54104.196494064774,56452.50972284848,59065.28698981128,59740.73390634269,61097.71147412974,62338.48018350468,63607.33659482293,64121.02249700584,64744.93621525498,63144.70375282834,64023.116872583545,65393.96482584278,65200.50469508584,67011.49008907616
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,East Asia & Pacific (excluding high income),GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5251.222109420475,5707.289156659647,6242.038217783541,6797.497859340017,7353.263307344539,7893.94693102566,8308.984763247858,8279.148440818793,8666.46958022167,9182.445121886849,9672.897189743504,10315.462335400354,11070.942567752865,11864.013241625706,12831.926823803953,13974.884766889665,15393.139183216437,16524.04826919715,17606.521835352745,19095.436001263668,20413.783232876456,21793.702490876898,23276.846486790466,24710.449438880572,26225.893757351063,27795.899175557373,29552.292699546535,31286.564932445515,33028.39460065675,33922.43710699124,35715.561763929465,37092.08828074659,38611.78668753667,40382.48567240576
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Denmark,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,92155.84066382499,93859.35275524772,96252.87311257058,101140.28854983336,101586.77274475897,103851.39532300913,104889.33347970594,107444.41283040147,109374.20640056011,113114.63233139584,114214.91240555549,113682.67660499799,115696.16645308891,117696.83379618028,119941.1758907931,122000.23243018455,123177.19442037647,122812.26281386567,120500.79917718256,125085.10309983093,126786.37038481308,127512.80874837535,129744.9976932301,130074.32766963945,130496.75455663048,132115.42945173848,134703.7727901557,135156.21007688795,135435.7844592399,133998.19555375862,139651.18635088857,136344.04344176882,136294.6204209959,140856.79314134954
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,France,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,97447.87498774214,99254.21749461854,99504.05117892862,102997.28089698819,103861.10671670249,104743.82781362071,107767.78690436181,110118.75734761017,112443.25690739334,114079.53945832634,113668.31259365274,113477.05878092484,111918.33483304078,115221.0899813754,116068.69985534344,118414.91386389142,119244.035824042,118113.34026796764,116073.22490968974,118246.59171322895,120919.27290496591,120917.69604032915,121102.54238819945,123181.73348836496,124330.36403976315,124907.3298733298,126319.1924458183,127060.86335414137,128928.44541350537,119633.98556316525,124027.95112822896,124974.37043951024,126546.31625245181,127765.7482829971
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Tanzania,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3857.195564879996,3775.763121391135,3684.3271665556517,3560.5039532836095,3545.9161574114437,3642.747505604338,3698.227588264557,3728.554072201992,3799.7302107409323,3850.190192435129,3968.2307023728636,4126.796170368356,4273.6960058769155,4460.885336393824,4656.8152667227305,4819.300391099367,5025.4823639924625,5194.757410225845,5366.170274024334,5634.469474571953,5954.744073036068,6055.949236380433,6281.019526605324,6474.718884424907,6629.204068571457,6818.507062487973,7014.347791223755,7154.782382506839,7335.288324987073,7558.805235313266,7328.79547960156,7387.930864245604,7510.746664910429,7677.680745218496
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Gabon,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,107269.37063538918,101520.84064818363,102895.38097580214,103974.51916670399,105853.70591716153,106682.71325470704,109643.63565033839,110286.1869613893,97482.31507712266,92888.2698936656,91943.12756824994,88282.15743212822,87074.49767701907,84608.99676792709,83607.56205413984,78859.23498439309,80925.55404024254,75741.08603588202,73109.98998326302,75688.59644263859,77225.52363272254,77573.99915056143,78555.7308783592,78745.98820643462,78831.0241816798,77901.66493313013,75985.91662530342,74547.3455283543,75405.94820512462,78327.17201624738,76580.96223617348,72193.62766820179,72200.6954520098,72902.5330809568
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Kuwait,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,69594.34602828379,105435.04829724506,135299.76198407373,141774.88854350735,144019.84628052503,139936.62273883168,138399.5482071713,138214.23318821462,130491.5038641079,131160.3378103215,125793.93222766211,124212.20548385101,139467.74827805164,147509.6321819058,154719.550397835,156675.9928297003,156580.41872178766,151301.1249603128,131971.36375492814,121215.24372546356,122518.74813047316,120436.39894365918,115092.15594454997,110294.59926427943,104439.47782300605,102106.7647142573,92905.87251432204,91074.99556220858,90433.48970996047,93855.08203839116,93128.45302361049,87501.69641991978,80966.48216739637,78103.54663679974
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Cambodia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6183.901583084437,6332.931249394659,6240.041892537492,3822.2264866953005,3908.6665363580373,3822.2459070254554,3650.7231499404975,3611.700285666634,3941.2072706071344,4190.721975365235,4353.422608827649,4482.398946427907,4793.447876944418,5079.446826655375,5573.965281688641,5988.700010893535,6403.2580506320155,6845.830775977464,6655.462901988441,6614.055917707464,6867.968249368531,7453.969317460959,8162.175074779642,8679.514538286232,9205.665981068309,9550.710213733992,10144.053184330774,10801.36653929284,11405.907286058582,10831.479298783552,11356.780184485151,11632.438247039669,12003.749921345287,12516.54612943866
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Philippines,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12705.149247077481,12439.693393762176,12365.795209617649,12586.683638887289,12843.304530308522,13239.166235954679,13543.864747533748,13047.455005134547,13053.089877175375,13220.774674324126,13234.294985693181,13367.965699640434,13689.308947122392,14132.666891618617,14487.554586485361,15004.434345747411,15567.561984841144,15980.772303470732,15776.157924516274,16450.336038086087,16441.265538374217,17257.23211282338,18051.426191197508,18572.464180275212,19445.068934099654,20231.551732494238,22012.76814844271,22946.560668819096,23666.36550723623,22857.16773031254,23200.713891466934,22362.271865373754,23099.02252851477,24096.942640752943
